HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
2329,-3.71E-03,0.006773,0.393,1:22:32 AM,152.6717557,0,152.6717557,,1.05E-02,,1.60E+00
2330,-1.71E-03,0.007191,0.393,1:22:33 AM,152.6717557,0,152.6717557,,8.90E-03,,1.36E+00
2331,-2.61E-03,0.006348,0.43,1:22:33 AM,139.5348837,0,139.5348837,,8.96E-03,,1.25E+00
2332,-3.48E-03,0.004368,0.475,1:22:34 AM,126.3157895,0,126.3157895,,7.85E-03,,9.91E-01
2333,-3.69E-03,0.005379,0.436,1:22:34 AM,137.6146789,0,137.6146789,,9.07E-03,,1.25E+00
2334,-3.16E-03,0.004928,0.446,1:22:35 AM,134.529148,0,134.529148,,8.09E-03,,1.09E+00
2335,-3.72E-03,0.005048,0.468,1:22:35 AM,128.2051282,0,128.2051282,,8.77E-03,,1.12E+00
2336,-3.74E-03,0.005352,0.452,1:22:36 AM,132.7433628,0,132.7433628,,9.09E-03,,1.21E+00
2337,-3.50E-03,0.004954,0.409,1:22:36 AM,146.6992665,0,146.6992665,,8.46E-03,,1.24E+00
2338,-0.004762,0.004159,0.407,1:22:36 AM,147.4201474,0,147.4201474,,8.92E-03,,1.32E+00
2339,-4.40E-03,0.004463,0.44,1:22:37 AM,136.3636364,0,136.3636364,,8.86E-03,,1.21E+00
2340,-4.04E-03,0.004178,0.42,1:22:37 AM,142.8571429,0,142.8571429,,8.22E-03,,1.17E+00
2341,-4.56E-03,0.00474,0.431,1:22:38 AM,139.2111369,0,139.2111369,,9.30E-03,,1.29E+00
2342,-3.87E-03,0.004794,0.449,1:22:38 AM,133.6302895,0,133.6302895,,8.67E-03,,1.16E+00
2343,-5.04E-03,0.003872,0.45,1:22:39 AM,133.3333333,0,133.3333333,,8.92E-03,,1.19E+00
2344,-4.95E-03,0.005274,0.441,1:22:39 AM,136.0544218,0,136.0544218,,1.02E-02,,1.39E+00
2345,-5.27E-03,0.004593,0.445,1:22:39 AM,134.8314607,0,134.8314607,,9.86E-03,,1.33E+00
2346,-4.57E-03,0.00435,0.466,1:22:40 AM,128.7553648,0,128.7553648,,8.92E-03,,1.15E+00
2347,-6.22E-03,0.01653,0.568,1:22:40 AM,105.6338028,0,105.6338028,,2.27E-02,,2.40E+00
2348,-7.74E-03,0.004381,0.821,1:22:41 AM,73.0816078,0,73.0816078,,1.21E-02,,8.86E-01
2349,-5.80E-03,0.002673,0.279,1:22:42 AM,215.0537634,0,215.0537634,,8.47E-03,,1.82E+00
2350,-6.97E-03,0.003527,0.324,1:22:42 AM,185.1851852,0,185.1851852,,1.05E-02,,1.94E+00
2351,-6.72E-03,0.002903,0.379,1:22:42 AM,158.3113456,0,158.3113456,,9.63E-03,,1.52E+00
2352,-6.51E-03,0.001923,0.405,1:22:43 AM,148.1481481,0,148.1481481,,8.43E-03,,1.25E+00
2353,-6.00E-03,0.002092,0.35,1:22:43 AM,171.4285714,0,171.4285714,,8.09E-03,,1.39E+00
2354,-2.47E-03,0.008302,0.285,1:22:43 AM,210.5263158,0,210.5263158,,1.08E-02,,2.27E+00
2355,-1.69E-03,0.007126,0.311,1:22:44 AM,192.926045,0,192.926045,,8.82E-03,,1.70E+00
2356,-6.71E-04,0.008826,0.248,1:22:44 AM,241.9354839,0,241.9354839,,9.50E-03,,2.30E+00
2357,2.15E-04,0.007526,0.251,1:22:44 AM,239.0438247,0,239.0438247,,7.31E-03,,1.75E+00
2358,-3.57E-03,0.003102,0.352,1:22:44 AM,170.4545455,0,170.4545455,,6.67E-03,,1.14E+00
2359,-4.36E-03,0.001614,0.263,1:22:45 AM,228.1368821,0,228.1368821,,5.98E-03,,1.36E+00
2360,-3.77E-03,0.004585,0.333,1:22:45 AM,180.1801802,0,180.1801802,,8.35E-03,,1.51E+00
2361,-3.73E-03,0.005046,0.356,1:22:45 AM,168.5393258,0,168.5393258,,8.78E-03,,1.48E+00
2362,-4.07E-03,0.005857,0.327,1:22:46 AM,183.4862385,0,183.4862385,,9.93E-03,,1.82E+00
2363,-2.62E-03,0.006872,0.516,1:22:46 AM,116.2790698,0,116.2790698,,9.49E-03,,1.10E+00
2364,-1.78E-03,0.007747,0.262,1:22:47 AM,229.0076336,0,229.0076336,,9.53E-03,,2.18E+00
2365,2.72E-03,0.007374,0.123,1:22:47 AM,,,,,,,
2366,-2.87E-03,0.004046,0.24,1:22:47 AM,250,0,250,,6.92E-03,,1.73E+00
2367,-1.95E-03,0.002266,0.193,1:22:47 AM,,,,,,,
2368,-2.72E-03,0.005316,0.22,1:22:47 AM,272.7272727,0,272.7272727,,8.03E-03,,2.19E+00
2369,-4.21E-03,0.00396,0.33,1:22:48 AM,181.8181818,0,181.8181818,,8.17E-03,,1.48E+00
2370,-5.02E-03,0.003323,0.297,1:22:48 AM,202.020202,0,202.020202,,8.34E-03,,1.69E+00
2371,-3.32E-04,0.004238,0.149,1:22:48 AM,,,,,,,
2372,-7.78E-04,0.003165,0.157,1:22:48 AM,,,,,,,
2373,-4.87E-03,0.003444,0.222,1:22:48 AM,270.2702703,0,270.2702703,,8.31E-03,,2.25E+00
2374,-2.96E-03,0.004974,0.306,1:22:49 AM,196.0784314,0,196.0784314,,7.93E-03,,1.55E+00
2375,-4.64E-03,0.004685,0.325,1:22:49 AM,184.6153846,0,184.6153846,,9.32E-03,,1.72E+00
2376,-4.91E-03,0.003949,0.316,1:22:49 AM,189.8734177,0,189.8734177,,8.86E-03,,1.68E+00
2377,-6.71E-03,0.002148,0.335,1:22:50 AM,179.1044776,0,179.1044776,,8.86E-03,,1.59E+00
2378,-7.49E-03,0.001838,0.415,1:22:50 AM,144.5783133,0,144.5783133,,9.33E-03,,1.35E+00
2379,-7.15E-03,0.000687,0.443,1:22:51 AM,135.4401806,0,135.4401806,,7.84E-03,,1.06E+00
2380,-6.57E-03,0.0004817,0.402,1:22:51 AM,149.2537313,0,149.2537313,,7.05E-03,,1.05E+00
2381,-5.00E-03,0.002027,0.387,1:22:51 AM,155.0387597,0,155.0387597,,7.03E-03,,1.09E+00
2382,-3.97E-03,0.01436,0.285,1:22:52 AM,210.5263158,0,210.5263158,,1.83E-02,,3.86E+00
2383,5.06E-03,0.01204,0.297,1:22:52 AM,202.020202,0,202.020202,,6.98E-03,,1.41E+00
2384,-2.05E-03,0.005473,0.354,1:22:52 AM,169.4915254,0,169.4915254,,7.52E-03,,1.27E+00
2385,-3.67E-03,0.005085,0.332,1:22:53 AM,180.7228916,0,180.7228916,,8.75E-03,,1.58E+00
2386,-3.13E-03,0.004089,0.303,1:22:53 AM,198.019802,0,198.019802,,7.22E-03,,1.43E+00
2387,-2.88E-03,0.004354,0.232,1:22:53 AM,258.6206897,0,258.6206897,,7.24E-03,,1.87E+00
2388,-6.81E-04,0.005118,0.173,1:22:53 AM,,,,,,,
2389,1.22E-03,0.00843,0.179,1:22:54 AM,,,,,,,
2390,4.30E-03,0.009555,0.189,1:22:54 AM,,,,,,,
2391,5.78E-04,0.006205,0.248,1:22:54 AM,241.9354839,0,241.9354839,,5.63E-03,,1.36E+00
2392,3.01E-05,0.007556,0.245,1:22:54 AM,244.8979592,0,244.8979592,,7.53E-03,,1.84E+00
2393,-2.85E-03,0.007052,0.548,1:22:55 AM,109.4890511,0,109.4890511,,9.91E-03,,1.08E+00
2394,-6.66E-03,0.005187,0.443,1:22:55 AM,135.4401806,0,135.4401806,,1.18E-02,,1.60E+00
2395,-7.34E-03,0.003317,0.5,1:22:56 AM,120,0,120,,1.07E-02,,1.28E+00
2396,-5.93E-03,0.004609,0.456,1:22:56 AM,131.5789474,0,131.5789474,,1.05E-02,,1.39E+00
2397,-4.92E-03,0.00472,0.434,1:22:57 AM,138.2488479,0,138.2488479,,9.64E-03,,1.33E+00
2398,-4.91E-03,0.004989,0.446,1:22:57 AM,134.529148,0,134.529148,,9.90E-03,,1.33E+00
2399,-5.69E-03,0.005521,0.336,1:22:57 AM,178.5714286,0,178.5714286,,1.12E-02,,2.00E+00
2400,9.05E-04,0.004961,0.14,1:22:58 AM,,,,,,,
2401,-1.68E-03,0.006826,0.229,1:22:58 AM,262.0087336,0,262.0087336,,8.51E-03,,2.23E+00
2402,-2.53E-03,0.005946,0.264,1:22:58 AM,227.2727273,0,227.2727273,,8.48E-03,,1.93E+00
2403,4.43E-04,0.006945,0.22,1:22:58 AM,272.7272727,0,272.7272727,,6.50E-03,,1.77E+00
2404,-1.44E-03,0.00872,0.295,1:22:59 AM,203.3898305,0,203.3898305,,1.02E-02,,2.07E+00
2405,-2.69E-03,0.008014,0.377,1:22:59 AM,159.1511936,0,159.1511936,,1.07E-02,,1.70E+00
2406,-6.98E-03,0.0001143,0.319,1:22:59 AM,188.0877743,0,188.0877743,,7.10E-03,,1.33E+00
2407,-7.67E-03,-0.001433,0.198,1:22:59 AM,,,,,,,
2408,-7.66E-03,-0.001591,0.191,1:23:00 AM,,,,,,,
2409,-7.47E-03,-0.0004927,0.19,1:23:00 AM,,,,,,,
2410,-7.07E-03,-0.001662,0.156,1:23:00 AM,,,,,,,
2411,-7.02E-03,-0.001097,0.142,1:23:00 AM,,,,,,,
2412,-5.89E-03,-0.001806,0.154,1:23:00 AM,,,,,,,
2413,-6.74E-03,-0.0001852,0.205,1:23:00 AM,292.6829268,0,292.6829268,,6.55E-03,,1.92E+00
2414,-5.78E-03,-0.000538,0.213,1:23:01 AM,281.6901408,0,281.6901408,,5.24E-03,,1.48E+00
2415,-5.10E-03,0.003873,0.267,1:23:01 AM,224.7191011,0,224.7191011,,8.97E-03,,2.02E+00
2416,-2.64E-03,0.008756,0.29,1:23:01 AM,206.8965517,0,206.8965517,,1.14E-02,,2.36E+00
2417,-2.91E-03,0.006991,0.404,1:23:02 AM,148.5148515,0,148.5148515,,9.91E-03,,1.47E+00
2418,-3.06E-03,0.006167,0.396,1:23:02 AM,151.5151515,0,151.5151515,,9.22E-03,,1.40E+00
2419,-2.81E-03,0.006023,0.45,1:23:02 AM,133.3333333,0,133.3333333,,8.83E-03,,1.18E+00
2420,-0.003159,0.005766,0.436,1:23:03 AM,137.6146789,0,137.6146789,,8.93E-03,,1.23E+00
2421,-0.002457,0.005669,0.435,1:23:03 AM,137.9310345,0,137.9310345,,8.13E-03,,1.12E+00
2422,-3.12E-03,0.005702,0.608,1:23:04 AM,98.68421053,0,98.68421053,,8.82E-03,,8.71E-01
2423,-3.78E-03,0.005623,0.422,1:23:04 AM,142.1800948,0,142.1800948,,9.41E-03,,1.34E+00
2424,-4.14E-03,0.004639,0.371,1:23:05 AM,161.7250674,0,161.7250674,,8.78E-03,,1.42E+00
2425,-0.003766,0.01636,0.471,1:23:05 AM,127.388535,0,127.388535,,2.01E-02,,2.56E+00
2426,-7.51E-03,-0.000551,0.347,1:23:06 AM,172.9106628,0,172.9106628,,6.96E-03,,1.20E+00
2427,-0.005569,-0.0001226,0.18,1:23:06 AM,,,,,,,
2428,-6.28E-03,0.0002894,0.228,1:23:06 AM,263.1578947,0,263.1578947,,6.57E-03,,1.73E+00
2429,-6.01E-03,0.0003027,0.263,1:23:06 AM,228.1368821,0,228.1368821,,6.31E-03,,1.44E+00
2430,-5.89E-03,0.001712,0.311,1:23:07 AM,192.926045,0,192.926045,,7.60E-03,,1.47E+00
2431,-4.36E-03,0.002957,0.274,1:23:07 AM,218.9781022,0,218.9781022,,7.32E-03,,1.60E+00
2432,-2.47E-03,0.0161,0.423,1:23:07 AM,141.8439716,0,141.8439716,,1.86E-02,,2.63E+00
2433,4.98E-03,0.009771,0.215,1:23:07 AM,279.0697674,0,279.0697674,,4.79E-03,,1.34E+00
2434,5.59E-04,0.006821,0.297,1:23:08 AM,202.020202,0,202.020202,,6.26E-03,,1.27E+00
2435,-3.67E-03,0.002665,0.281,1:23:08 AM,213.5231317,0,213.5231317,,6.33E-03,,1.35E+00
2436,-5.44E-03,0.002414,0.297,1:23:08 AM,202.020202,0,202.020202,,7.85E-03,,1.59E+00
2437,-7.72E-03,-0.0008818,0.25,1:23:09 AM,240,0,240,,6.84E-03,,1.64E+00
2438,-8.47E-03,-0.003684,0.191,1:23:09 AM,,,,,,,
2439,-7.31E-03,-0.002207,0.165,1:23:09 AM,,,,,,,
2440,-7.00E-03,-0.001799,0.162,1:23:09 AM,,,,,,,
2441,-6.60E-03,-5.38E-05,0.187,1:23:09 AM,,,,,,,
2442,-6.11E-03,-0.0008481,0.186,1:23:09 AM,,,,,,,
2443,-5.36E-03,0.001212,0.229,1:23:10 AM,262.0087336,0,262.0087336,,6.57E-03,,1.72E+00
2444,-5.19E-03,0.001742,0.237,1:23:10 AM,253.164557,0,253.164557,,6.93E-03,,1.75E+00
2445,-3.68E-03,0.003718,0.267,1:23:10 AM,224.7191011,0,224.7191011,,7.40E-03,,1.66E+00
2446,-3.53E-03,0.005028,0.388,1:23:11 AM,154.6391753,0,154.6391753,,8.55E-03,,1.32E+00
2447,-3.58E-03,0.003503,0.418,1:23:11 AM,143.5406699,0,143.5406699,,7.08E-03,,1.02E+00
2448,-3.92E-03,0.003287,0.415,1:23:11 AM,144.5783133,0,144.5783133,,7.20E-03,,1.04E+00
2449,-4.02E-03,0.001633,0.385,1:23:12 AM,155.8441558,0,155.8441558,,5.65E-03,,8.81E-01
2450,-2.96E-03,0.006435,0.27,1:23:12 AM,222.2222222,0,222.2222222,,9.39E-03,,2.09E+00
2451,6.46E-04,0.01031,0.239,1:23:12 AM,251.0460251,0,251.0460251,,9.66E-03,,2.43E+00
2452,9.53E-04,0.009142,0.257,1:23:13 AM,233.463035,0,233.463035,,8.19E-03,,1.91E+00
2453,-1.32E-03,0.007101,0.339,1:23:13 AM,176.9911504,0,176.9911504,,8.42E-03,,1.49E+00
2454,-4.10E-03,0.004841,0.393,1:23:13 AM,152.6717557,0,152.6717557,,8.94E-03,,1.37E+00
2455,-5.19E-03,0.00372,0.41,1:23:14 AM,146.3414634,0,146.3414634,,8.91E-03,,1.30E+00
2456,-4.39E-03,0.004165,0.432,1:23:14 AM,138.8888889,0,138.8888889,,8.56E-03,,1.19E+00
2457,-5.21E-03,0.003581,0.434,1:23:15 AM,138.2488479,0,138.2488479,,8.79E-03,,1.22E+00
2458,-3.42E-03,0.004158,0.438,1:23:15 AM,136.9863014,0,136.9863014,,7.58E-03,,1.04E+00
2459,-2.92E-03,0.01451,0.594,1:23:16 AM,101.010101,0,101.010101,,1.74E-02,,1.76E+00
2460,8.30E-03,0.0121,0.25,1:23:16 AM,240,0,240,,3.80E-03,,9.11E-01
2461,5.44E-04,0.007667,0.337,1:23:16 AM,178.041543,0,178.041543,,7.12E-03,,1.27E+00
2462,-2.43E-03,0.005632,0.422,1:23:17 AM,142.1800948,0,142.1800948,,8.06E-03,,1.15E+00
2463,-3.39E-03,0.004416,0.41,1:23:17 AM,146.3414634,0,146.3414634,,7.80E-03,,1.14E+00
2464,-4.47E-03,0.003844,0.419,1:23:17 AM,143.1980907,0,143.1980907,,8.31E-03,,1.19E+00
2465,-5.07E-03,0.00346,0.449,1:23:18 AM,133.6302895,0,133.6302895,,8.53E-03,,1.14E+00
2466,-0.003825,0.003819,0.416,1:23:18 AM,144.2307692,0,144.2307692,,7.64E-03,,1.10E+00
2467,-0.004386,0.002445,0.356,1:23:19 AM,168.5393258,0,168.5393258,,6.83E-03,,1.15E+00
2468,-1.18E-03,0.008258,0.223,1:23:19 AM,269.058296,0,269.058296,,9.44E-03,,2.54E+00
2469,-7.66E-04,0.00579,0.296,1:23:19 AM,202.7027027,0,202.7027027,,6.56E-03,,1.33E+00
2470,-4.60E-03,0.004298,0.435,1:23:20 AM,137.9310345,0,137.9310345,,8.90E-03,,1.23E+00
2471,-4.71E-03,0.00366,0.396,1:23:20 AM,151.5151515,0,151.5151515,,8.37E-03,,1.27E+00
2472,-3.11E-03,0.005488,0.362,1:23:20 AM,165.7458564,0,165.7458564,,8.59E-03,,1.42E+00
2473,-5.71E-03,0.01203,0.52,1:23:21 AM,115.3846154,0,115.3846154,,1.77E-02,,2.05E+00
2474,-1.04E-02,-0.0002217,0.651,1:23:22 AM,92.16589862,0,92.16589862,,1.02E-02,,9.41E-01
2475,-6.51E-03,0.0007481,0.357,1:23:22 AM,168.0672269,0,168.0672269,,7.25E-03,,1.22E+00
2476,-5.18E-03,0.001935,0.389,1:23:22 AM,154.2416452,0,154.2416452,,7.12E-03,,1.10E+00
2477,-5.17E-03,0.002442,0.375,1:23:23 AM,160,0,160,,7.61E-03,,1.22E+00
2478,-5.01E-03,0.002423,0.444,1:23:23 AM,135.1351351,0,135.1351351,,7.44E-03,,1.00E+00
2479,-5.17E-03,0.002347,0.417,1:23:24 AM,143.8848921,0,143.8848921,,7.52E-03,,1.08E+00
2480,-4.62E-03,0.003254,0.428,1:23:24 AM,140.1869159,0,140.1869159,,7.88E-03,,1.10E+00
2481,-3.84E-03,0.003876,0.388,1:23:24 AM,154.6391753,0,154.6391753,,7.72E-03,,1.19E+00
2482,-1.35E-03,0.007214,0.305,1:23:25 AM,196.7213115,0,196.7213115,,8.57E-03,,1.68E+00
2483,-8.43E-04,0.006297,0.315,1:23:25 AM,190.4761905,0,190.4761905,,7.14E-03,,1.36E+00
2484,-2.22E-03,0.006227,0.365,1:23:25 AM,164.3835616,0,164.3835616,,8.45E-03,,1.39E+00
2485,-3.29E-03,0.004678,0.384,1:23:26 AM,156.25,0,156.25,,7.97E-03,,1.25E+00
2486,-2.61E-03,0.005247,0.403,1:23:26 AM,148.8833747,0,148.8833747,,7.85E-03,,1.17E+00
2487,-2.64E-03,0.004204,0.426,1:23:27 AM,140.8450704,0,140.8450704,,6.84E-03,,9.64E-01
2488,-0.002687,0.005852,0.417,1:23:27 AM,143.8848921,0,143.8848921,,8.54E-03,,1.23E+00
2489,-0.001821,0.008853,0.331,1:23:27 AM,181.2688822,0,181.2688822,,1.07E-02,,1.93E+00
2490,-1.96E-03,0.006902,0.414,1:23:28 AM,144.9275362,0,144.9275362,,8.86E-03,,1.28E+00
2491,-2.92E-03,0.005707,0.44,1:23:28 AM,136.3636364,0,136.3636364,,8.63E-03,,1.18E+00
2492,-3.74E-03,0.003898,0.45,1:23:29 AM,133.3333333,0,133.3333333,,7.63E-03,,1.02E+00
2493,-3.14E-03,0.004196,0.44,1:23:29 AM,136.3636364,0,136.3636364,,7.34E-03,,1.00E+00
2494,-3.71E-03,0.004304,0.439,1:23:29 AM,136.6742597,0,136.6742597,,8.02E-03,,1.10E+00
2495,-2.86E-03,0.004767,0.435,1:23:30 AM,137.9310345,0,137.9310345,,7.63E-03,,1.05E+00
2496,-3.76E-03,0.004496,0.442,1:23:30 AM,135.7466063,0,135.7466063,,8.26E-03,,1.12E+00
2497,-3.15E-03,0.00434,0.419,1:23:31 AM,143.1980907,0,143.1980907,,7.49E-03,,1.07E+00
2498,-4.32E-03,0.004012,0.426,1:23:31 AM,140.8450704,0,140.8450704,,8.33E-03,,1.17E+00
2499,-5.26E-03,0.002892,0.456,1:23:32 AM,131.5789474,0,131.5789474,,8.15E-03,,1.07E+00
2500,-4.95E-03,0.003606,0.445,1:23:32 AM,134.8314607,0,134.8314607,,8.55E-03,,1.15E+00
2501,-5.41E-03,0.002583,0.449,1:23:33 AM,133.6302895,0,133.6302895,,7.99E-03,,1.07E+00
2502,-5.30E-03,0.002868,0.448,1:23:33 AM,133.9285714,0,133.9285714,,8.17E-03,,1.09E+00
2503,-5.54E-03,0.004083,0.431,1:23:33 AM,139.2111369,0,139.2111369,,9.62E-03,,1.34E+00
2504,-5.19E-03,0.003588,0.446,1:23:34 AM,134.529148,0,134.529148,,8.78E-03,,1.18E+00
2505,-4.83E-03,0.003779,0.431,1:23:34 AM,139.2111369,0,139.2111369,,8.61E-03,,1.20E+00
2506,-4.45E-03,0.005249,0.375,1:23:35 AM,160,0,160,,9.70E-03,,1.55E+00
2507,-3.08E-03,0.002733,0.243,1:23:35 AM,246.9135802,0,246.9135802,,5.82E-03,,1.44E+00
2508,-0.001122,0.00193,0.142,1:23:35 AM,,,,,,,
2509,-4.96E-03,0.001444,0.236,1:23:35 AM,254.2372881,0,254.2372881,,6.40E-03,,1.63E+00
2510,-3.40E-03,0.008242,0.35,1:23:36 AM,171.4285714,0,171.4285714,,1.16E-02,,1.99E+00
2511,2.25E-03,0.01058,0.262,1:23:36 AM,229.0076336,0,229.0076336,,8.33E-03,,1.91E+00
2512,3.25E-03,0.01133,0.302,1:23:36 AM,198.6754967,0,198.6754967,,8.08E-03,,1.61E+00
2513,-2.05E-03,0.005973,0.486,1:23:37 AM,123.4567901,0,123.4567901,,8.03E-03,,9.91E-01
2514,-3.47E-03,0.005827,0.354,1:23:37 AM,169.4915254,0,169.4915254,,9.30E-03,,1.58E+00
2515,-2.89E-03,0.003884,0.342,1:23:37 AM,175.4385965,0,175.4385965,,6.77E-03,,1.19E+00
2516,-2.54E-03,0.004594,0.402,1:23:38 AM,149.2537313,0,149.2537313,,7.14E-03,,1.06E+00
2517,-2.72E-03,0.004718,0.426,1:23:38 AM,140.8450704,0,140.8450704,,7.43E-03,,1.05E+00
2518,-3.99E-03,0.006754,0.364,1:23:39 AM,164.8351648,0,164.8351648,,1.07E-02,,1.77E+00
2519,-4.82E-03,0.01192,0.594,1:23:39 AM,101.010101,0,101.010101,,1.67E-02,,1.69E+00
2520,-7.60E-03,-0.001015,0.724,1:23:40 AM,82.87292818,0,82.87292818,,6.58E-03,,5.46E-01
2521,-0.00664,-0.001189,0.308,1:23:40 AM,194.8051948,0,194.8051948,,5.45E-03,,1.06E+00
2522,-0.004448,0.0005637,0.139,1:23:40 AM,,,,,,,
2523,-6.40E-03,0.002721,0.449,1:23:41 AM,133.6302895,0,133.6302895,,9.12E-03,,1.22E+00
2524,-5.56E-03,0.002058,0.421,1:23:41 AM,142.5178147,0,142.5178147,,7.62E-03,,1.09E+00
2525,-6.48E-03,0.005122,0.463,1:23:42 AM,129.5896328,0,129.5896328,,1.16E-02,,1.50E+00
2526,-3.11E-03,0.002587,0.351,1:23:42 AM,170.9401709,0,170.9401709,,5.69E-03,,9.73E-01
2527,-5.40E-03,0.002559,0.335,1:23:42 AM,179.1044776,0,179.1044776,,7.96E-03,,1.43E+00
2528,-3.30E-03,0.007586,0.617,1:23:43 AM,97.24473258,0,97.24473258,,1.09E-02,,1.06E+00
2529,2.29E-03,0.00664,0.143,1:23:43 AM,,,,,,,
2530,-1.34E-03,0.003481,0.191,1:23:43 AM,,,,,,,
2531,-3.71E-03,0.003177,0.251,1:23:44 AM,239.0438247,0,239.0438247,,6.88E-03,,1.65E+00
2532,-4.62E-03,0.002625,0.408,1:23:44 AM,147.0588235,0,147.0588235,,7.25E-03,,1.07E+00
2533,-4.39E-03,0.002397,0.47,1:23:44 AM,127.6595745,0,127.6595745,,6.79E-03,,8.67E-01
2534,-4.99E-03,0.002457,0.322,1:23:45 AM,186.3354037,0,186.3354037,,7.45E-03,,1.39E+00
2535,-3.35E-03,0.008651,0.299,1:23:45 AM,200.6688963,0,200.6688963,,1.20E-02,,2.41E+00
2536,2.56E-03,0.009177,0.246,1:23:45 AM,243.902439,0,243.902439,,6.62E-03,,1.61E+00
2537,4.18E-03,0.00793,0.152,1:23:45 AM,,,,,,,
2538,5.87E-04,0.007288,0.419,1:23:46 AM,143.1980907,0,143.1980907,,6.70E-03,,9.60E-01
2539,-2.31E-03,0.002726,0.227,1:23:46 AM,264.3171806,0,264.3171806,,5.03E-03,,1.33E+00
2540,-4.25E-03,0.003197,0.275,1:23:46 AM,218.1818182,0,218.1818182,,7.45E-03,,1.63E+00
2541,-0.002513,0.003397,0.223,1:23:47 AM,269.058296,0,269.058296,,5.91E-03,,1.59E+00
2542,-1.35E-03,0.003896,0.167,1:23:47 AM,,,,,,,
2543,-1.79E-03,0.003658,0.223,1:23:47 AM,269.058296,0,269.058296,,5.44E-03,,1.46E+00
2544,-1.83E-03,0.001335,0.233,1:23:47 AM,257.5107296,0,257.5107296,,3.17E-03,,8.15E-01
2545,-3.46E-03,-0.0003166,0.14,1:23:47 AM,,,,,,,
2546,-5.38E-03,-0.001734,0.155,1:23:48 AM,,,,,,,
2547,-5.72E-03,-0.001458,0.127,1:23:48 AM,,,,,,,
2548,-5.64E-03,-0.001001,0.128,1:23:48 AM,,,,,,,
2549,-6.41E-03,-0.001238,0.152,1:23:48 AM,,,,,,,
2550,-5.85E-03,-0.000684,0.134,1:23:48 AM,,,,,,,
2551,-6.01E-03,-0.0006098,0.121,1:23:48 AM,,,,,,,
2552,-5.15E-03,0.001344,0.313,1:23:49 AM,191.6932907,0,191.6932907,,6.50E-03,,1.25E+00
2553,-3.81E-03,0.0007795,0.141,1:23:49 AM,,,,,,,
2554,-2.20E-03,0.009009,0.373,1:23:49 AM,160.8579088,0,160.8579088,,1.12E-02,,1.80E+00
2555,7.65E-04,0.007313,0.157,1:23:49 AM,,,,,,,
2556,0.004528,0.008287,0.122,1:23:49 AM,,,,,,,
2557,2.21E-03,0.008426,0.157,1:23:49 AM,,,,,,,
2558,3.36E-03,0.008367,0.161,1:23:50 AM,,,,,,,
2559,8.39E-04,0.005055,0.162,1:23:50 AM,,,,,,,
2560,-1.68E-03,0.003132,0.169,1:23:50 AM,,,,,,,
2561,-7.18E-04,0.005381,0.239,1:23:50 AM,251.0460251,0,251.0460251,,6.10E-03,,1.53E+00
2562,-3.21E-03,-0.0002544,0.197,1:23:50 AM,,,,,,,
2563,-5.14E-03,0.0002145,0.167,1:23:51 AM,,,,,,,
2564,-5.03E-03,0.0004394,0.147,1:23:51 AM,,,,,,,
2565,-4.92E-03,0.001228,0.142,1:23:51 AM,,,,,,,
2566,-5.21E-03,0.001836,0.176,1:23:51 AM,,,,,,,
2567,-5.54E-03,0.0008456,0.254,1:23:51 AM,236.2204724,0,236.2204724,,6.39E-03,,1.51E+00
2568,-3.87E-03,0.003885,0.168,1:23:51 AM,,,,,,,
2569,-2.88E-03,0.003274,0.195,1:23:52 AM,,,,,,,
2570,-3.23E-03,0.0029,0.206,1:23:52 AM,291.2621359,0,291.2621359,,6.13E-03,,1.78E+00
2571,-5.34E-04,0.007754,0.193,1:23:52 AM,,,,,,,
2572,-2.14E-03,0.00636,0.296,1:23:52 AM,202.7027027,0,202.7027027,,8.50E-03,,1.72E+00
2573,-3.48E-04,0.006122,0.201,1:23:53 AM,298.5074627,0,298.5074627,,6.47E-03,,1.93E+00
2574,1.09E-03,0.006614,0.184,1:23:53 AM,,,,,,,
2575,-4.52E-04,0.00843,0.255,1:23:53 AM,235.2941176,0,235.2941176,,8.88E-03,,2.09E+00
2576,2.46E-04,0.006133,0.161,1:23:53 AM,,,,,,,
2577,-2.55E-03,0.004793,0.216,1:23:53 AM,277.7777778,0,277.7777778,,7.35E-03,,2.04E+00
2578,6.41E-04,0.006689,0.172,1:23:54 AM,,,,,,,
2579,9.50E-04,0.006539,0.189,1:23:54 AM,,,,,,,
2580,-1.43E-03,0.007902,0.376,1:23:54 AM,159.5744681,0,159.5744681,,9.33E-03,,1.49E+00
2581,-1.60E-03,0.004711,0.205,1:23:54 AM,292.6829268,0,292.6829268,,6.31E-03,,1.85E+00
2582,-9.75E-04,0.004338,0.198,1:23:54 AM,,,,,,,
2583,-1.34E-03,0.006612,0.184,1:23:55 AM,,,,,,,
2584,-1.11E-03,0.01268,0.433,1:23:55 AM,138.5681293,0,138.5681293,,1.38E-02,,1.91E+00
2585,-1.04E-02,-0.005722,0.294,1:23:55 AM,204.0816327,0,204.0816327,,4.65E-03,,9.49E-01
2586,-1.07E-02,-0.003874,0.116,1:23:56 AM,,,,,,,
2587,-9.81E-03,-0.00239,0.127,1:23:56 AM,,,,,,,
